city,lat,lon,date,temp,clouds,wind,rain
Paris,48.8588897,2.3200410217200766,2025-11-06,14.32,99,0.93,0.0
Paris,48.8588897,2.3200410217200766,2025-11-06,12.39,79,1.55,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,10.92,49,1.47,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,9.41,15,1.82,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,9.16,14,2.9,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,12.31,42,3.12,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,15.48,63,4.06,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,14.45,82,3.11,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,14.25,91,2.44,0.0
Paris,48.8588897,2.3200410217200766,2025-11-07,13.49,100,1.92,0.0
Paris,48.8588897,2.3200410217200766,2025-11-08,12.8,99,2.29,0.0
Paris,48.8588897,2.3200410217200766,2025-11-08,12.2,100,2.13,0.0
Paris,48.8588897,2.3200410217200766,2025-11-08,11.99,100,1.44,0.0
Paris,48.8588897,2.3200410217200766,2025-11-08,12.39,100,0.68,0.0
Paris,48.8588897,2.3200410217200766,2025-11-08,14.08,100,2.3,0.18
Paris,48.8588897,2.3200410217200766,2025-11-08,13.91,100,2.24,0.68
Paris,48.8588897,2.3200410217200766,2025-11-08,13.58,99,2.09,0.48
Paris,48.8588897,2.3200410217200766,2025-11-08,11.8,59,1.98,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,10.79,43,2.08,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,10.14,57,1.56,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,9.57,52,1.57,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,10.77,23,1.43,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,13.54,15,1.32,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,14.29,7,0.91,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,12.68,7,1.18,0.0
Paris,48.8588897,2.3200410217200766,2025-11-09,11.36,23,1.55,0.0
Paris,48.8588897,2.3200410217200766,2025-11-10,10.29,16,1.57,0.0
Paris,48.8588897,2.3200410217200766,2025-11-10,9.52,88,1.81,0.0
Paris,48.8588897,2.3200410217200766,2025-11-10,9.06,84,1.99,0.0
Paris,48.8588897,2.3200410217200766,2025-11-10,9.97,100,3.13,0.0
Paris,48.8588897,2.3200410217200766,2025-11-10,11.63,98,2.97,0.0
Paris,48.8588897,2.3200410217200766,2025-11-10,11.18,100,2.37,0.78
Paris,48.8588897,2.3200410217200766,2025-11-10,11.26,100,3.35,0.4
Paris,48.8588897,2.3200410217200766,2025-11-10,10.89,100,2.32,0.0
Paris,48.8588897,2.3200410217200766,2025-11-11,11.09,100,1.74,0.0
Paris,48.8588897,2.3200410217200766,2025-11-11,11.31,97,1.98,0.0
Paris,48.8588897,2.3200410217200766,2025-11-11,10.21,89,1.41,0.0
Paris,48.8588897,2.3200410217200766,2025-11-11,11.23,50,1.93,0.0
Paris,48.8588897,2.3200410217200766,2025-11-11,13.86,59,2.36,0.0
Paris,48.8588897,2.3200410217200766,2025-11-11,14.4,100,1.92,0.0
Marseille,43.2961743,5.3699525,2025-11-06,14.72,52,10.34,6.36
Marseille,43.2961743,5.3699525,2025-11-06,12.23,79,10.6,0.0
Marseille,43.2961743,5.3699525,2025-11-07,10.94,99,9.67,0.98
Marseille,43.2961743,5.3699525,2025-11-07,11.22,94,6.33,1.62
Marseille,43.2961743,5.3699525,2025-11-07,8.58,100,4.6,0.84
Marseille,43.2961743,5.3699525,2025-11-07,15.38,90,3.06,0.22
Marseille,43.2961743,5.3699525,2025-11-07,15.83,89,2.61,0.48
Marseille,43.2961743,5.3699525,2025-11-07,16.34,80,2.27,0.44
Marseille,43.2961743,5.3699525,2025-11-07,15.7,81,0.53,0.71
Marseille,43.2961743,5.3699525,2025-11-07,15.48,56,1.4,0.14
Marseille,43.2961743,5.3699525,2025-11-08,15.36,78,1.27,0.0
Marseille,43.2961743,5.3699525,2025-11-08,14.75,85,1.96,0.15
Marseille,43.2961743,5.3699525,2025-11-08,14.18,58,2.41,0.51
Marseille,43.2961743,5.3699525,2025-11-08,15.04,28,2.49,0.0
Marseille,43.2961743,5.3699525,2025-11-08,16.79,56,1.67,0.0
Marseille,43.2961743,5.3699525,2025-11-08,17.32,90,4.35,0.0
Marseille,43.2961743,5.3699525,2025-11-08,16.36,84,3.97,0.0
Marseille,43.2961743,5.3699525,2025-11-08,15.41,44,3.07,0.0
Marseille,43.2961743,5.3699525,2025-11-09,14.54,62,3.2,0.0
Marseille,43.2961743,5.3699525,2025-11-09,13.78,25,4.13,0.0
Marseille,43.2961743,5.3699525,2025-11-09,13.12,15,4.99,0.0
Marseille,43.2961743,5.3699525,2025-11-09,14.04,0,5.25,0.0
Marseille,43.2961743,5.3699525,2025-11-09,16.66,0,5.55,0.0
Marseille,43.2961743,5.3699525,2025-11-09,17.29,0,7.09,0.0
Marseille,43.2961743,5.3699525,2025-11-09,15.56,0,6.67,0.0
Marseille,43.2961743,5.3699525,2025-11-09,14.65,0,5.44,0.0
Marseille,43.2961743,5.3699525,2025-11-10,13.77,0,4.45,0.0
Marseille,43.2961743,5.3699525,2025-11-10,13.18,0,4.34,0.0
Marseille,43.2961743,5.3699525,2025-11-10,12.53,2,4.52,0.0
Marseille,43.2961743,5.3699525,2025-11-10,13.49,11,3.4,0.0
Marseille,43.2961743,5.3699525,2025-11-10,15.74,38,3.14,0.0
Marseille,43.2961743,5.3699525,2025-11-10,16.7,38,4.12,0.0
Marseille,43.2961743,5.3699525,2025-11-10,15.91,30,4.23,0.0
Marseille,43.2961743,5.3699525,2025-11-10,14.51,4,3.85,0.0
Marseille,43.2961743,5.3699525,2025-11-11,13.97,38,3.28,0.0
Marseille,43.2961743,5.3699525,2025-11-11,13.64,100,1.93,0.0
Marseille,43.2961743,5.3699525,2025-11-11,13.58,92,1.44,0.0
Marseille,43.2961743,5.3699525,2025-11-11,14.71,45,1.11,0.0
Marseille,43.2961743,5.3699525,2025-11-11,15.86,22,1.75,0.0
Marseille,43.2961743,5.3699525,2025-11-11,16.0,0,1.46,0.0
Lyon,45.7578137,4.8320114,2025-11-06,15.58,15,1.97,0.0
Lyon,45.7578137,4.8320114,2025-11-06,12.72,67,0.84,0.0
Lyon,45.7578137,4.8320114,2025-11-07,10.41,100,0.97,0.0
Lyon,45.7578137,4.8320114,2025-11-07,10.6,100,1.0,0.0
Lyon,45.7578137,4.8320114,2025-11-07,9.88,100,1.16,0.0
Lyon,45.7578137,4.8320114,2025-11-07,12.65,100,1.58,0.0
Lyon,45.7578137,4.8320114,2025-11-07,15.94,81,0.89,0.0
Lyon,45.7578137,4.8320114,2025-11-07,16.19,25,1.43,0.0
Lyon,45.7578137,4.8320114,2025-11-07,13.25,22,0.63,0.0
Lyon,45.7578137,4.8320114,2025-11-07,11.85,21,0.04,0.0
Lyon,45.7578137,4.8320114,2025-11-08,11.64,61,0.42,0.0
Lyon,45.7578137,4.8320114,2025-11-08,11.01,100,0.61,0.0
Lyon,45.7578137,4.8320114,2025-11-08,10.72,100,0.45,0.0
Lyon,45.7578137,4.8320114,2025-11-08,12.1,100,1.0,0.0
Lyon,45.7578137,4.8320114,2025-11-08,12.38,100,1.07,0.0
Lyon,45.7578137,4.8320114,2025-11-08,13.61,100,1.86,0.32
Lyon,45.7578137,4.8320114,2025-11-08,12.09,100,2.42,0.79
Lyon,45.7578137,4.8320114,2025-11-08,11.09,81,1.67,0.44
Lyon,45.7578137,4.8320114,2025-11-09,10.89,86,1.22,0.35
Lyon,45.7578137,4.8320114,2025-11-09,10.96,99,1.09,0.43
Lyon,45.7578137,4.8320114,2025-11-09,11.1,100,1.63,0.88
Lyon,45.7578137,4.8320114,2025-11-09,11.81,100,2.31,0.82
Lyon,45.7578137,4.8320114,2025-11-09,13.72,95,3.19,0.32
Lyon,45.7578137,4.8320114,2025-11-09,13.33,71,3.05,0.2
Lyon,45.7578137,4.8320114,2025-11-09,12.12,81,2.27,0.21
Lyon,45.7578137,4.8320114,2025-11-09,11.6,97,2.3,0.19
Lyon,45.7578137,4.8320114,2025-11-10,11.01,93,2.29,0.0
Lyon,45.7578137,4.8320114,2025-11-10,11.06,100,1.51,0.0
Lyon,45.7578137,4.8320114,2025-11-10,9.08,76,1.3,0.0
Lyon,45.7578137,4.8320114,2025-11-10,10.82,33,1.22,0.0
Lyon,45.7578137,4.8320114,2025-11-10,13.65,26,1.85,0.0
Lyon,45.7578137,4.8320114,2025-11-10,13.76,64,1.74,0.0
Lyon,45.7578137,4.8320114,2025-11-10,11.31,74,0.37,0.0
Lyon,45.7578137,4.8320114,2025-11-10,10.25,90,0.36,0.0
Lyon,45.7578137,4.8320114,2025-11-11,9.36,77,0.27,0.0
Lyon,45.7578137,4.8320114,2025-11-11,8.63,15,0.19,0.0
Lyon,45.7578137,4.8320114,2025-11-11,7.97,14,0.32,0.0
Lyon,45.7578137,4.8320114,2025-11-11,10.28,12,0.26,0.0
Lyon,45.7578137,4.8320114,2025-11-11,13.32,27,1.08,0.0
Lyon,45.7578137,4.8320114,2025-11-11,13.71,1,0.92,0.0
Toulouse,43.6044622,1.4442469,2025-11-06,13.25,100,2.0,2.09
Toulouse,43.6044622,1.4442469,2025-11-06,13.34,100,6.01,0.76
Toulouse,43.6044622,1.4442469,2025-11-07,13.23,100,2.99,2.8
Toulouse,43.6044622,1.4442469,2025-11-07,12.8,100,6.72,12.97
Toulouse,43.6044622,1.4442469,2025-11-07,11.4,100,6.77,2.39
Toulouse,43.6044622,1.4442469,2025-11-07,12.58,100,3.77,0.5
Toulouse,43.6044622,1.4442469,2025-11-07,15.36,95,1.76,0.0
Toulouse,43.6044622,1.4442469,2025-11-07,16.33,76,0.91,0.0
Toulouse,43.6044622,1.4442469,2025-11-07,13.51,84,1.81,0.0
Toulouse,43.6044622,1.4442469,2025-11-07,11.98,56,1.89,0.0
Toulouse,43.6044622,1.4442469,2025-11-08,11.61,78,0.68,0.67
Toulouse,43.6044622,1.4442469,2025-11-08,10.79,100,1.26,5.75
Toulouse,43.6044622,1.4442469,2025-11-08,10.82,100,1.4,7.61
Toulouse,43.6044622,1.4442469,2025-11-08,11.14,100,2.31,8.44
Toulouse,43.6044622,1.4442469,2025-11-08,11.29,100,3.56,4.36
Toulouse,43.6044622,1.4442469,2025-11-08,12.04,100,2.75,3.89
Toulouse,43.6044622,1.4442469,2025-11-08,11.88,100,2.32,0.79
Toulouse,43.6044622,1.4442469,2025-11-08,10.48,100,3.9,0.25
Toulouse,43.6044622,1.4442469,2025-11-09,9.82,70,3.32,0.0
Toulouse,43.6044622,1.4442469,2025-11-09,9.17,37,3.16,0.0
Toulouse,43.6044622,1.4442469,2025-11-09,8.43,37,2.38,0.0
Toulouse,43.6044622,1.4442469,2025-11-09,11.37,47,2.61,0.0
Toulouse,43.6044622,1.4442469,2025-11-09,14.59,35,3.59,0.0
Toulouse,43.6044622,1.4442469,2025-11-09,14.63,27,2.96,0.0
Toulouse,43.6044622,1.4442469,2025-11-09,11.17,24,1.28,0.0
Toulouse,43.6044622,1.4442469,2025-11-09,10.13,11,0.46,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,9.1,34,0.78,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,8.26,70,0.65,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,7.67,84,1.18,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,10.35,72,1.27,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,14.16,67,1.06,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,14.88,66,1.05,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,12.3,83,0.82,0.0
Toulouse,43.6044622,1.4442469,2025-11-10,11.47,100,0.59,0.0
Toulouse,43.6044622,1.4442469,2025-11-11,11.86,96,1.21,0.0
Toulouse,43.6044622,1.4442469,2025-11-11,10.02,72,1.9,0.0
Toulouse,43.6044622,1.4442469,2025-11-11,8.77,37,1.96,0.0
Toulouse,43.6044622,1.4442469,2025-11-11,11.82,4,3.01,0.0
Toulouse,43.6044622,1.4442469,2025-11-11,16.71,5,5.11,0.0
Toulouse,43.6044622,1.4442469,2025-11-11,16.29,53,5.37,0.0
Nice,43.7009358,7.2683912,2025-11-06,16.9,77,4.12,0.0
Nice,43.7009358,7.2683912,2025-11-06,14.85,90,3.71,0.14
Nice,43.7009358,7.2683912,2025-11-07,10.9,98,5.9,5.32
Nice,43.7009358,7.2683912,2025-11-07,10.64,100,2.63,1.65
Nice,43.7009358,7.2683912,2025-11-07,10.11,100,3.87,8.59
Nice,43.7009358,7.2683912,2025-11-07,13.01,100,4.23,10.04
Nice,43.7009358,7.2683912,2025-11-07,15.86,100,1.28,0.68
Nice,43.7009358,7.2683912,2025-11-07,15.34,100,1.28,0.0
Nice,43.7009358,7.2683912,2025-11-07,14.07,100,2.57,0.0
Nice,43.7009358,7.2683912,2025-11-07,13.92,100,2.5,0.0
Nice,43.7009358,7.2683912,2025-11-08,13.88,100,1.74,0.0
Nice,43.7009358,7.2683912,2025-11-08,13.96,99,2.05,0.0
Nice,43.7009358,7.2683912,2025-11-08,13.76,100,2.25,0.0
Nice,43.7009358,7.2683912,2025-11-08,15.69,36,1.11,0.0
Nice,43.7009358,7.2683912,2025-11-08,17.02,48,2.23,0.0
Nice,43.7009358,7.2683912,2025-11-08,15.93,61,1.49,0.0
Nice,43.7009358,7.2683912,2025-11-08,14.91,69,1.46,0.0
Nice,43.7009358,7.2683912,2025-11-08,13.89,99,2.56,0.0
Nice,43.7009358,7.2683912,2025-11-09,12.85,89,3.0,0.0
Nice,43.7009358,7.2683912,2025-11-09,12.43,90,2.78,0.0
Nice,43.7009358,7.2683912,2025-11-09,11.94,53,3.24,0.0
Nice,43.7009358,7.2683912,2025-11-09,15.31,1,1.86,0.0
Nice,43.7009358,7.2683912,2025-11-09,16.57,0,2.29,0.0
Nice,43.7009358,7.2683912,2025-11-09,16.06,0,1.98,0.0
Nice,43.7009358,7.2683912,2025-11-09,14.37,0,1.47,0.0
Nice,43.7009358,7.2683912,2025-11-09,13.62,0,2.53,0.0
Nice,43.7009358,7.2683912,2025-11-10,12.96,0,3.13,0.0
Nice,43.7009358,7.2683912,2025-11-10,12.46,0,3.08,0.0
Nice,43.7009358,7.2683912,2025-11-10,12.18,0,3.29,0.0
Nice,43.7009358,7.2683912,2025-11-10,15.38,0,1.51,0.0
Nice,43.7009358,7.2683912,2025-11-10,16.67,1,1.59,0.0
Nice,43.7009358,7.2683912,2025-11-10,15.71,9,0.98,0.0
Nice,43.7009358,7.2683912,2025-11-10,14.22,10,1.54,0.0
Nice,43.7009358,7.2683912,2025-11-10,13.45,8,2.28,0.0
Nice,43.7009358,7.2683912,2025-11-11,12.89,8,2.55,0.0
Nice,43.7009358,7.2683912,2025-11-11,12.3,30,2.85,0.0
Nice,43.7009358,7.2683912,2025-11-11,12.54,65,2.55,0.0
Nice,43.7009358,7.2683912,2025-11-11,15.14,29,1.42,0.0
Nice,43.7009358,7.2683912,2025-11-11,16.07,17,1.94,0.0
Nice,43.7009358,7.2683912,2025-11-11,15.25,0,1.31,0.0
Nantes,47.2186371,-1.5541362,2025-11-06,16.47,81,3.61,0.0
Nantes,47.2186371,-1.5541362,2025-11-06,13.49,56,3.79,0.0
Nantes,47.2186371,-1.5541362,2025-11-07,10.79,36,3.36,0.0
Nantes,47.2186371,-1.5541362,2025-11-07,11.01,28,2.82,0.0
Nantes,47.2186371,-1.5541362,2025-11-07,12.85,33,3.52,0.0
Nantes,47.2186371,-1.5541362,2025-11-07,13.77,100,4.18,0.0
Nantes,47.2186371,-1.5541362,2025-11-07,14.18,100,6.55,1.46
Nantes,47.2186371,-1.5541362,2025-11-07,13.71,100,8.15,1.86
Nantes,47.2186371,-1.5541362,2025-11-07,13.33,98,3.66,0.36
Nantes,47.2186371,-1.5541362,2025-11-07,11.38,83,2.61,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,10.95,92,1.8,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,9.98,100,2.39,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,8.7,98,2.25,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,11.05,9,1.93,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,14.72,10,3.25,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,15.23,8,3.11,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,10.85,7,2.57,0.0
Nantes,47.2186371,-1.5541362,2025-11-08,9.23,0,2.58,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,8.79,2,0.01,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,8.31,33,0.94,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,8.08,21,1.57,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,10.86,80,2.44,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,15.05,81,3.92,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,14.86,40,4.1,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,10.66,63,3.16,0.0
Nantes,47.2186371,-1.5541362,2025-11-09,10.03,100,3.32,0.0
Nantes,47.2186371,-1.5541362,2025-11-10,11.21,100,3.69,0.0
Nantes,47.2186371,-1.5541362,2025-11-10,11.81,100,3.65,0.0
Nantes,47.2186371,-1.5541362,2025-11-10,12.25,100,4.37,0.1
Nantes,47.2186371,-1.5541362,2025-11-10,13.72,100,5.12,0.28
Nantes,47.2186371,-1.5541362,2025-11-10,12.85,100,3.53,8.15
Nantes,47.2186371,-1.5541362,2025-11-10,14.98,72,4.02,0.51
Nantes,47.2186371,-1.5541362,2025-11-10,11.22,46,2.46,0.0
Nantes,47.2186371,-1.5541362,2025-11-10,10.45,100,2.62,0.0
Nantes,47.2186371,-1.5541362,2025-11-11,10.01,97,2.85,0.0
Nantes,47.2186371,-1.5541362,2025-11-11,9.7,97,3.06,0.0
Nantes,47.2186371,-1.5541362,2025-11-11,9.5,99,3.08,0.0
Nantes,47.2186371,-1.5541362,2025-11-11,11.27,100,4.75,0.0
Nantes,47.2186371,-1.5541362,2025-11-11,14.91,100,5.31,0.0
Nantes,47.2186371,-1.5541362,2025-11-11,14.78,100,4.24,0.0
Strasbourg,48.584614,7.7507127,2025-11-06,9.07,98,1.2,0.0
Strasbourg,48.584614,7.7507127,2025-11-06,6.37,87,0.65,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,3.93,60,0.61,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,2.16,99,0.6,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,2.12,95,0.47,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,8.37,20,1.51,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,12.08,15,1.46,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,11.52,80,1.22,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,8.76,91,0.95,0.0
Strasbourg,48.584614,7.7507127,2025-11-07,7.55,80,1.45,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,6.77,41,1.75,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,6.29,16,1.69,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,5.91,23,1.82,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,8.95,59,1.57,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,10.86,81,0.57,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,10.09,99,0.88,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,9.83,99,1.03,0.0
Strasbourg,48.584614,7.7507127,2025-11-08,9.88,100,1.26,0.0
Strasbourg,48.584614,7.7507127,2025-11-09,9.8,100,1.25,0.0
Strasbourg,48.584614,7.7507127,2025-11-09,9.52,100,1.28,0.66
Strasbourg,48.584614,7.7507127,2025-11-09,9.32,100,1.38,0.32
Strasbourg,48.584614,7.7507127,2025-11-09,10.3,98,1.25,0.0
Strasbourg,48.584614,7.7507127,2025-11-09,11.8,100,0.49,0.0
Strasbourg,48.584614,7.7507127,2025-11-09,11.72,78,0.44,0.0
Strasbourg,48.584614,7.7507127,2025-11-09,9.95,74,0.9,0.0
Strasbourg,48.584614,7.7507127,2025-11-09,10.1,100,0.9,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,8.22,81,1.59,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,7.2,20,1.55,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,6.89,45,1.78,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,9.21,89,1.33,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,12.07,80,0.53,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,11.66,21,0.99,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,9.23,45,1.03,0.0
Strasbourg,48.584614,7.7507127,2025-11-10,8.64,100,1.31,0.0
Strasbourg,48.584614,7.7507127,2025-11-11,8.03,97,1.76,0.0
Strasbourg,48.584614,7.7507127,2025-11-11,8.04,100,2.11,0.0
Strasbourg,48.584614,7.7507127,2025-11-11,7.65,99,2.16,0.0
Strasbourg,48.584614,7.7507127,2025-11-11,8.82,99,2.03,0.0
